0x0000022CA958A9F0, 38037215726742064, 1578645322, 1578645338, 16, 1920x1080 
0x0000022CA958A9F0, 38037215732093464, 1578645852, 1578645869, 17, 1920x1080 
0x0000022CA958A9F0, 38037215737443544, 1578646394, 1578646413, 19, 1920x1080 
0x0000022CA958A9F0, 38037215742791728, 1578646920, 1578646937, 17, 1920x1080 
0x0000022CA958A9F0, 38037215748139832, 1578647461, 1578647478, 17, 1920x1080 
0x0000022CA958A9F0, 38037215753487136, 1578647997, 1578648016, 19, 1920x1080 
0x0000022CA958A9F0, 38037215758831968, 1578648534, 1578648553, 19, 1920x1080 
0x0000022CA958A9F0, 38037215764181448, 1578649066, 1578649085, 19, 1920x1080 
0x0000022CA958A9F0, 38037215817644528, 1578654403, 1578654420, 17, 1920x1080 
0x0000022CA958A9F0, 38037215828343392, 1578655484, 1578655501, 17, 1920x1080 
0x0000022CA958A9F0, 38037215833684240, 1578656014, 1578656031, 17, 1920x1080 
0x0000022CA958A9F0, 38037215839030968, 1578656556, 1578656575, 19, 1920x1080 
0x0000022CA958A9F0, 38037215844381120, 1578657088, 1578657107, 19, 1920x1080 
0x0000022CA958A9F0, 38037215849725128, 1578657619, 1578657635, 16, 1920x1080 
0x0000022CA958A9F0, 38037215855070456, 1578658154, 1578658171, 17, 1920x1080 
0x0000022CA958A9F0, 38037215865763936, 1578659224, 1578659243, 19, 1920x1080 
0x0000022CA958A9F0, 38037215876453248, 1578660296, 1578660315, 19, 1920x1080 
0x0000022CA958A9F0, 38037215881801728, 1578660829, 1578660846, 17, 1920x1080 
0x0000022CA958A9F0, 38037215887152904, 1578661363, 1578661381, 18, 1920x1080 
0x0000022CA958A9F0, 38037215892496264, 1578661921, 1578661939, 18, 1920x1080 
0x0000022CA958A9F0, 38037215897845104, 1578662427, 1578662444, 17, 1920x1080 
0x0000022CA958A9F0, 38037215903192248, 1578662969, 1578662986, 17, 1920x1080 
0x0000022CA958A9F0, 38037215908534192, 1578663524, 1578663543, 19, 1920x1080 
0x0000022CA958A9F0, 38037215913883656, 1578664037, 1578664054, 17, 1920x1080 
0x0000022CA958A9F0, 38037215919228344, 1578664592, 1578664610, 18, 1920x1080 
0x0000022CA958A9F0, 38037215924581144, 1578665110, 1578665127, 17, 1920x1080 
0x0000022CA958A9F0, 38037215929930576, 1578665660, 1578665678, 18, 1920x1080 
0x0000022CA958A9F0, 38037215935274304, 1578666181, 1578666200, 19, 1920x1080 
0x0000022CA958A9F0, 38037215940617200, 1578666711, 1578666729, 18, 1920x1080 
0x0000022CA958A9F0, 38037215945970112, 1578667238, 1578667257, 19, 1920x1080 
0x0000022CA958A9F0, 38037215951317624, 1578667781, 1578667798, 17, 1920x1080 
0x0000022CA958A9F0, 38037215956666936, 1578668318, 1578668335, 17, 1920x1080 
0x0000022CA958A9F0, 38037215962016752, 1578668861, 1578668877, 16, 1920x1080 
0x0000022CA958A9F0, 38037215967358912, 1578669386, 1578669403, 17, 1920x1080 
0x0000022CA958A9F0, 38037215972702376, 1578669920, 1578669937, 17, 1920x1080 
0x0000022CA958A9F0, 38037215978043384, 1578670453, 1578670470, 17, 1920x1080 
0x0000022CA958A9F0, 38037215983383824, 1578670989, 1578671006, 17, 1920x1080 
0x0000022CA958A9F0, 38037215988724680, 1578671524, 1578671541, 17, 1920x1080 
0x0000022CA958A9F0, 38037215994066160, 1578672051, 1578672069, 18, 1920x1080 
0x0000022CA958A9F0, 38037215999414720, 1578672592, 1578672609, 17, 1920x1080 
0x0000022CA958A9F0, 38037216004755632, 1578673112, 1578673129, 17, 1920x1080 
0x0000022CA958A9F0, 38037216010105416, 1578673653, 1578673670, 17, 1920x1080 
0x0000022CA958A9F0, 38037216015450440, 1578674195, 1578674212, 17, 1920x1080 
0x0000022CA958A9F0, 38037216020800400, 1578674748, 1578674765, 17, 1920x1080 
0x0000022CA958A9F0, 38037216026150032, 1578675271, 1578675290, 19, 1920x1080 
0x0000022CA958A9F0, 38037216031499784, 1578675797, 1578675814, 17, 1920x1080 
0x0000022CA958A9F0, 38037216036854288, 1578676333, 1578676351, 18, 1920x1080 
0x0000022CA958A9F0, 38037216042204432, 1578676869, 1578676886, 17, 1920x1080 
0x0000022CA958A9F0, 38037216047550736, 1578677403, 1578677420, 17, 1920x1080 
0x0000022CA958A9F0, 38037216052896904, 1578677941, 1578677960, 19, 1920x1080 
0x0000022CA958A9F0, 38037216058236456, 1578678474, 1578678492, 18, 1920x1080 
0x0000022CA958A9F0, 38037216063589032, 1578679010, 1578679029, 19, 1920x1080 
0x0000022CA958A9F0, 38037216068942184, 1578679546, 1578679565, 19, 1920x1080 
0x0000022CA958A9F0, 38037216074283544, 1578680083, 1578680100, 17, 1920x1080 
0x0000022CA958A9F0, 38037216079634328, 1578680615, 1578680633, 18, 1920x1080 
0x0000022CA958A9F0, 38037216084981816, 1578681139, 1578681155, 16, 1920x1080 
0x0000022CA958A9F0, 38037216090327512, 1578681684, 1578681703, 19, 1920x1080 
0x0000022CA958A9F0, 38037216095680368, 1578682219, 1578682237, 18, 1920x1080 
0x0000022CA958A9F0, 38037216101034992, 1578682772, 1578682790, 18, 1920x1080 
0x0000022CA958A9F0, 38037216106381264, 1578683287, 1578683304, 17, 1920x1080 
0x0000022CA958A9F0, 38037216111725960, 1578683829, 1578683846, 17, 1920x1080 
0x0000022CA958A9F0, 38037216117076504, 1578684347, 1578684364, 17, 1920x1080 
0x0000022CA958A9F0, 38037216122420976, 1578684882, 1578684899, 17, 1920x1080 
0x0000022CA958A9F0, 38037216127776072, 1578685425, 1578685442, 17, 1920x1080 
0x0000022CA958A9F0, 38037216133121504, 1578685960, 1578685978, 18, 1920x1080 
0x0000022CA958A9F0, 38037216138476320, 1578686496, 1578686513, 17, 1920x1080 
0x0000022CA958A9F0, 38037216143822352, 1578687034, 1578687052, 18, 1920x1080 
0x0000022CA958A9F0, 38037216149170064, 1578687584, 1578687601, 17, 1920x1080 
0x0000022CA958A9F0, 38037216154525984, 1578688101, 1578688119, 18, 1920x1080 
0x0000022CA958A9F0, 38037216159873088, 1578688627, 1578688644, 17, 1920x1080 
0x0000022CA958A9F0, 38037216165222232, 1578689172, 1578689190, 18, 1920x1080 
0x0000022CA958A9F0, 38037216170564984, 1578689723, 1578689742, 19, 1920x1080 
0x0000022CA958A9F0, 38037216175911760, 1578690233, 1578690250, 17, 1920x1080 
0x0000022CA958A9F0, 38037216181257720, 1578690775, 1578690793, 18, 1920x1080 
0x0000022CA958A9F0, 38037216186613560, 1578691311, 1578691329, 18, 1920x1080 
0x0000022CA958A9F0, 38037216191957744, 1578691835, 1578691852, 17, 1920x1080 
0x0000022CA958A9F0, 38037216197313904, 1578692381, 1578692398, 17, 1920x1080 
0x0000022CA958A9F0, 38037216202656888, 1578692931, 1578692949, 18, 1920x1080 
0x0000022CA958A9F0, 38037216208003288, 1578693449, 1578693469, 20, 1920x1080 
0x0000022CA958A9F0, 38037216213349712, 1578693986, 1578694004, 18, 1920x1080 
0x0000022CA958A9F0, 38037216218700576, 1578694538, 1578694555, 17, 1920x1080 
0x0000022CA958A9F0, 38037216224049304, 1578695054, 1578695071, 17, 1920x1080 
0x0000022CA958A9F0, 38037216229395056, 1578695589, 1578695605, 16, 1920x1080 
0x0000022CA958A9F0, 38037216234739384, 1578696127, 1578696144, 17, 1920x1080 
0x0000022CA958A9F0, 38037216240082160, 1578696654, 1578696671, 17, 1920x1080 
0x0000022CA958A9F0, 38037216245425544, 1578697193, 1578697211, 18, 1920x1080 
0x0000022CA958A9F0, 38037216250768176, 1578697726, 1578697742, 16, 1920x1080 
0x0000022CA958A9F0, 38037216256113704, 1578698263, 1578698279, 16, 1920x1080 
0x0000022CA958A9F0, 38037216261464616, 1578698795, 1578698813, 18, 1920x1080 
0x0000022CA958A9F0, 38037216266818912, 1578699327, 1578699344, 17, 1920x1080 
0x0000022CA958A9F0, 38037216272167328, 1578699861, 1578699878, 17, 1920x1080 
0x0000022CA958A9F0, 38037216277512192, 1578700402, 1578700419, 17, 1920x1080 
0x0000022CA958A9F0, 38037216282866096, 1578700931, 1578700947, 16, 1920x1080 
0x0000022CA958A9F0, 38037216288215088, 1578701461, 1578701478, 17, 1920x1080 
0x0000022CA958A9F0, 38037216293559744, 1578701999, 1578702015, 16, 1920x1080 
0x0000022CA958A9F0, 38037216298910544, 1578702543, 1578702562, 19, 1920x1080 
0x0000022CA958A9F0, 38037216304260448, 1578703077, 1578703093, 16, 1920x1080 
0x0000022CA958A9F0, 38037216309603592, 1578703603, 1578703620, 17, 1920x1080 
0x0000022CA958A9F0, 38037216314956656, 1578704145, 1578704163, 18, 1920x1080 
0x0000022CA958A9F0, 38037216320315472, 1578704680, 1578704698, 18, 1920x1080 
0x0000022CA958A9F0, 38037216325666560, 1578705217, 1578705235, 18, 1920x1080 
0x0000022CA958A9F0, 38037216331011184, 1578705750, 1578705767, 17, 1920x1080 
0x0000022CA958A9F0, 38037216336363648, 1578706287, 1578706305, 18, 1920x1080 
0x0000022CA958A9F0, 38037216341711728, 1578706813, 1578706829, 16, 1920x1080 
0x0000022CA958A9F0, 38037216347072872, 1578707353, 1578707370, 17, 1920x1080 
0x0000022CA958A9F0, 38037216352422480, 1578707893, 1578707911, 18, 1920x1080 
0x0000022CA958A9F0, 38037216357772032, 1578708431, 1578708449, 18, 1920x1080 
0x0000022CA958A9F0, 38037216363118920, 1578708953, 1578708969, 16, 1920x1080 
0x0000022CA958A9F0, 38037216368466416, 1578709493, 1578709511, 18, 1920x1080 
0x0000022CA958A9F0, 38037216373818816, 1578710030, 1578710048, 18, 1920x1080 
0x0000022CA958A9F0, 38037216379168888, 1578710564, 1578710581, 17, 1920x1080 
0x0000022CA958A9F0, 38037216384518440, 1578711096, 1578711112, 16, 1920x1080 
0x0000022CA958A9F0, 38037216389865896, 1578711631, 1578711648, 17, 1920x1080 
0x0000022CA958A9F0, 38037216395219224, 1578712168, 1578712185, 17, 1920x1080 
0x0000022CA958A9F0, 38037216400574200, 1578712701, 1578712718, 17, 1920x1080 
0x0000022CA958A9F0, 38037216405926768, 1578713244, 1578713261, 17, 1920x1080 
0x0000022CA958A9F0, 38037216411275904, 1578713780, 1578713797, 17, 1920x1080 
0x0000022CA958A9F0, 38037216416630016, 1578714315, 1578714332, 17, 1920x1080 
0x0000022CA958A9F0, 38037216421981856, 1578714867, 1578714885, 18, 1920x1080 
0x0000022CA958A9F0, 38037216427332464, 1578715383, 1578715400, 17, 1920x1080 
0x0000022CA958A9F0, 38037216432675264, 1578715915, 1578715933, 18, 1920x1080 
0x0000022CA958A9F0, 38037216438022344, 1578716455, 1578716473, 18, 1920x1080 
0x0000022CA958A9F0, 38037216443370640, 1578716986, 1578717004, 18, 1920x1080 
0x0000022CA958A9F0, 38037216448724600, 1578717521, 1578717538, 17, 1920x1080 
0x0000022CA958A9F0, 38037216454069136, 1578718056, 1578718073, 17, 1920x1080 
0x0000022CA958A9F0, 38037216459416848, 1578718589, 1578718607, 18, 1920x1080 
0x0000022CA958A9F0, 38037216464767744, 1578719128, 1578719145, 17, 1920x1080 
0x0000022CA958A9F0, 38037216470112384, 1578719664, 1578719681, 17, 1920x1080 
0x0000022CA958A9F0, 38037216475460608, 1578720193, 1578720212, 19, 1920x1080 
0x0000022CA958A9F0, 38037216480815768, 1578720732, 1578720749, 17, 1920x1080 
0x0000022CA958A9F0, 38037216486172040, 1578721271, 1578721287, 16, 1920x1080 
0x0000022CA958A9F0, 38037216491522888, 1578721793, 1578721810, 17, 1920x1080 
0x0000022CA958A9F0, 38037216496869952, 1578722337, 1578722355, 18, 1920x1080 
0x0000022CA958A9F0, 38037216502212272, 1578722863, 1578722879, 16, 1920x1080 
0x0000022CA958A9F0, 38037216507563416, 1578723405, 1578723423, 18, 1920x1080 
0x0000022CA958A9F0, 38037216512911760, 1578723940, 1578723956, 16, 1920x1080 
0x0000022CA958A9F0, 38037216518261360, 1578724473, 1578724491, 18, 1920x1080 
0x0000022CA958A9F0, 38037216523609200, 1578725012, 1578725030, 18, 1920x1080 
0x0000022CA958A9F0, 38037216528953584, 1578725547, 1578725566, 19, 1920x1080 
0x0000022CA958A9F0, 38037216534303808, 1578726081, 1578726100, 19, 1920x1080 
0x0000022CA958A9F0, 38037216539648200, 1578726629, 1578726645, 16, 1920x1080 
0x0000022CA958A9F0, 38037216545004760, 1578727152, 1578727169, 17, 1920x1080 
0x0000022CA958A9F0, 38037216550350960, 1578727701, 1578727719, 18, 1920x1080 
0x0000022CA958A9F0, 38037216555701976, 1578728223, 1578728241, 18, 1920x1080 
0x0000022CA958A9F0, 38037216561046000, 1578728751, 1578728768, 17, 1920x1080 
0x0000022CA958A9F0, 38037216566394656, 1578729292, 1578729310, 18, 1920x1080 
0x0000022CA958A9F0, 38037216571742800, 1578729820, 1578729839, 19, 1920x1080 
0x0000022CA958A9F0, 38037216577089776, 1578730357, 1578730375, 18, 1920x1080 
0x0000022CA958A9F0, 38037216582435840, 1578730909, 1578730927, 18, 1920x1080 
0x0000022CA958A9F0, 38037216587790560, 1578731431, 1578731449, 18, 1920x1080 
0x0000022CA958A9F0, 38037216593146944, 1578731962, 1578731980, 18, 1920x1080 
0x0000022CA958A9F0, 38037216598491696, 1578732501, 1578732519, 18, 1920x1080 
0x0000022CA958A9F0, 38037216603843464, 1578733036, 1578733054, 18, 1920x1080 
0x0000022CA958A9F0, 38037216609190736, 1578733568, 1578733585, 17, 1920x1080 
0x0000022CA958A9F0, 38037216614536856, 1578734096, 1578734113, 17, 1920x1080 
0x0000022CA958A9F0, 38037216619886608, 1578734631, 1578734648, 17, 1920x1080 
0x0000022CA958A9F0, 38037216625238712, 1578735173, 1578735192, 19, 1920x1080 
0x0000022CA958A9F0, 38037216630586528, 1578735708, 1578735724, 16, 1920x1080 
0x0000022CA958A9F0, 38037216635936480, 1578736239, 1578736256, 17, 1920x1080 
0x0000022CA958A9F0, 38037216641286752, 1578736779, 1578736797, 18, 1920x1080 
0x0000022CA958A9F0, 38037216646631112, 1578737305, 1578737323, 18, 1920x1080 
0x0000022CA958A9F0, 38037216651975400, 1578737843, 1578737860, 17, 1920x1080 
0x0000022CA958A9F0, 38037216657321424, 1578738375, 1578738392, 17, 1920x1080 
0x0000022CA958A9F0, 38037216662670016, 1578738909, 1578738925, 16, 1920x1080 
0x0000022CA958A9F0, 38037216668019808, 1578739442, 1578739458, 16, 1920x1080 
0x0000022CA958A9F0, 38037216673367552, 1578739980, 1578739996, 16, 1920x1080 
0x0000022CA958A9F0, 38037216678717160, 1578740525, 1578740543, 18, 1920x1080 
0x0000022CA958A9F0, 38037216684057600, 1578741055, 1578741071, 16, 1920x1080 
0x0000022CA958A9F0, 38037216689405320, 1578741591, 1578741609, 18, 1920x1080 
0x0000022CA958A9F0, 38037216694750744, 1578742123, 1578742141, 18, 1920x1080 
0x0000022CA958A9F0, 38037216700099656, 1578742652, 1578742668, 16, 1920x1080 
0x0000022CA958A9F0, 38037216705440808, 1578743189, 1578743205, 16, 1920x1080 
0x0000022CA958A9F0, 38037216710792936, 1578743718, 1578743734, 16, 1920x1080 
0x0000022CA958A9F0, 38037216716136672, 1578744254, 1578744271, 17, 1920x1080 
0x0000022CA958A9F0, 38037216721487448, 1578744795, 1578744812, 17, 1920x1080 
0x0000022CA958A9F0, 38037216726838936, 1578745331, 1578745350, 19, 1920x1080 
0x0000022CA958A9F0, 38037216732183072, 1578745875, 1578745892, 17, 1920x1080 
0x0000022CA958A9F0, 38037216737529256, 1578746404, 1578746421, 17, 1920x1080 
0x0000022CA958A9F0, 38037216742869248, 1578746937, 1578746953, 16, 1920x1080 
0x0000022CA958A9F0, 38037216748218272, 1578747467, 1578747484, 17, 1920x1080 
0x0000022CA958A9F0, 38037216753562928, 1578748008, 1578748026, 18, 1920x1080 
0x0000022CA958A9F0, 38037216758910896, 1578748560, 1578748578, 18, 1920x1080 
0x0000022CA958A9F0, 38037216764260312, 1578749075, 1578749094, 19, 1920x1080 
0x0000022CA958A9F0, 38037216769613288, 1578749612, 1578749630, 18, 1920x1080 
0x0000022CA958A9F0, 38037216774959992, 1578750142, 1578750158, 16, 1920x1080 
0x0000022CA958A9F0, 38037216780310912, 1578750674, 1578750690, 16, 1920x1080 
0x0000022CA958A9F0, 38037216785653352, 1578751215, 1578751231, 16, 1920x1080 
0x0000022CA958A9F0, 38037216791004864, 1578751749, 1578751767, 18, 1920x1080 
0x0000022CA958A9F0, 38037216796351864, 1578752285, 1578752304, 19, 1920x1080 
0x0000022CA958A9F0, 38037216801699336, 1578752820, 1578752838, 18, 1920x1080 
0x0000022CA958A9F0, 38037216807049936, 1578753354, 1578753372, 18, 1920x1080 
0x0000022CA958A9F0, 38037216812394424, 1578753884, 1578753901, 17, 1920x1080 
0x0000022CA958A9F0, 38037216817741320, 1578754415, 1578754433, 18, 1920x1080 
0x0000022CA958A9F0, 38037216823091464, 1578754954, 1578754971, 17, 1920x1080 
0x0000022CA958A9F0, 38037216828443128, 1578755488, 1578755506, 18, 1920x1080 
0x0000022CA958A9F0, 38037216833787424, 1578756030, 1578756047, 17, 1920x1080 
0x0000022CA958A9F0, 38037216839131192, 1578756558, 1578756575, 17, 1920x1080 
0x0000022CA958A9F0, 38037216844471440, 1578757095, 1578757113, 18, 1920x1080 
0x0000022CA958A9F0, 38037216849823720, 1578757625, 1578757641, 16, 1920x1080 
0x0000022CA958A9F0, 38037216855169200, 1578758158, 1578758175, 17, 1920x1080 
0x0000022CA958A9F0, 38037216860518864, 1578758698, 1578758715, 17, 1920x1080 
0x0000022CA958A9F0, 38037216865858944, 1578759236, 1578759253, 17, 1920x1080 
0x0000022CA958A9F0, 38037216871212208, 1578759766, 1578759784, 18, 1920x1080 
0x0000022CA958A9F0, 38037216876555912, 1578760296, 1578760313, 17, 1920x1080 
0x0000022CA958A9F0, 38037216881898888, 1578760832, 1578760849, 17, 1920x1080 
0x0000022CA958A9F0, 38037216887252976, 1578761383, 1578761400, 17, 1920x1080 
0x0000022CA958A9F0, 38037216892597464, 1578761912, 1578761929, 17, 1920x1080 
0x0000022CA958A9F0, 38037216897944840, 1578762447, 1578762464, 17, 1920x1080 
0x0000022CA958A9F0, 38037216903291280, 1578762979, 1578762996, 17, 1920x1080 
0x0000022CA958A9F0, 38037216908642448, 1578763530, 1578763548, 18, 1920x1080 
0x0000022CA958A9F0, 38037216913993448, 1578764050, 1578764068, 18, 1920x1080 
0x0000022CA958A9F0, 38037216919335072, 1578764584, 1578764603, 19, 1920x1080 
0x0000022CA958A9F0, 38037216924677016, 1578765116, 1578765135, 19, 1920x1080 
0x0000022CA958A9F0, 38037216930022256, 1578765643, 1578765660, 17, 1920x1080 
0x0000022CA958A9F0, 38037216935375616, 1578766178, 1578766196, 18, 1920x1080 
0x0000022CA958A9F0, 38037216940723504, 1578766721, 1578766740, 19, 1920x1080 
0x0000022CA958A9F0, 38037216946076584, 1578767251, 1578767267, 16, 1920x1080 
0x0000022CA958A9F0, 38037216951429776, 1578767799, 1578767818, 19, 1920x1080 
0x0000022CA958A9F0, 38037216956773216, 1578768320, 1578768337, 17, 1920x1080 
0x0000022CA958A9F0, 38037216962114080, 1578768859, 1578768877, 18, 1920x1080 
0x0000022CA958A9F0, 38037216967467840, 1578769397, 1578769415, 18, 1920x1080 
0x0000022CA958A9F0, 38037216972822608, 1578769926, 1578769943, 17, 1920x1080 
0x0000022CA958A9F0, 38037216978168496, 1578770468, 1578770486, 18, 1920x1080 
0x0000022CA958A9F0, 38037216983512904, 1578770993, 1578771009, 16, 1920x1080 
0x0000022CA958A9F0, 38037216988862208, 1578771534, 1578771553, 19, 1920x1080 
0x0000022CA958A9F0, 38037216994206912, 1578772065, 1578772082, 17, 1920x1080 
0x0000022CA958A9F0, 38037216999554456, 1578772595, 1578772612, 17, 1920x1080 
0x0000022CA958A9F0, 38037217004899616, 1578773145, 1578773164, 19, 1920x1080 
0x0000022CA958A9F0, 38037217010250408, 1578773676, 1578773694, 18, 1920x1080 
0x0000022CA958A9F0, 38037217015595744, 1578774209, 1578774227, 18, 1920x1080 
0x0000022CA958A9F0, 38037217020938448, 1578774736, 1578774752, 16, 1920x1080 
0x0000022CA958A9F0, 38037217026281648, 1578775271, 1578775288, 17, 1920x1080 
0x0000022CA958A9F0, 38037217031631424, 1578775809, 1578775826, 17, 1920x1080 
0x0000022CA958A9F0, 38037217036976760, 1578776347, 1578776364, 17, 1920x1080 
0x0000022CA958A9F0, 38037217042320256, 1578776881, 1578776898, 17, 1920x1080 
0x0000022CA958A9F0, 38037217047672144, 1578777421, 1578777438, 17, 1920x1080 
0x0000022CA958A9F0, 38037217053020240, 1578777948, 1578777965, 17, 1920x1080 
0x0000022CA958A9F0, 38037217058366328, 1578778482, 1578778499, 17, 1920x1080 
0x0000022CA958A9F0, 38037217063715936, 1578779025, 1578779043, 18, 1920x1080 
0x0000022CA958A9F0, 38037217069055784, 1578779557, 1578779575, 18, 1920x1080 
0x0000022CA958A9F0, 38037217074396232, 1578780091, 1578780110, 19, 1920x1080 
0x0000022CA958A9F0, 38037217079738752, 1578780621, 1578780638, 17, 1920x1080 
0x0000022CA958A9F0, 38037217085083672, 1578781147, 1578781164, 17, 1920x1080 
0x0000022CA958A9F0, 38037217090430712, 1578781687, 1578781704, 17, 1920x1080 
0x0000022CA958A9F0, 38037217095780560, 1578782231, 1578782249, 18, 1920x1080 
0x0000022CA958A9F0, 38037217101128376, 1578782765, 1578782783, 18, 1920x1080 
0x0000022CA958A9F0, 38037217106475472, 1578783291, 1578783308, 17, 1920x1080 
0x0000022CA958A9F0, 38037217111824368, 1578783829, 1578783847, 18, 1920x1080 
0x0000022CA958A9F0, 38037217117165088, 1578784367, 1578784385, 18, 1920x1080 
0x0000022CA958A9F0, 38037217122516528, 1578784891, 1578784907, 16, 1920x1080 
0x0000022CA958A9F0, 38037217127865040, 1578785435, 1578785454, 19, 1920x1080 
0x0000022CA958A9F0, 38037217133205936, 1578785963, 1578785979, 16, 1920x1080 
0x0000022CA958A9F0, 38037217138556560, 1578786497, 1578786513, 16, 1920x1080 
0x0000022CA958A9F0, 38037217143913360, 1578787042, 1578787060, 18, 1920x1080 
0x0000022CA958A9F0, 38037217149256960, 1578787575, 1578787592, 17, 1920x1080 
0x0000022CA958A9F0, 38037217154605016, 1578788109, 1578788128, 19, 1920x1080 
0x0000022CA958A9F0, 38037217159948584, 1578788663, 1578788681, 18, 1920x1080 
0x0000022CA958A9F0, 38037217165298704, 1578789180, 1578789198, 18, 1920x1080 
0x0000022CA958A9F0, 38037217170641184, 1578789716, 1578789734, 18, 1920x1080 
0x0000022CA958A9F0, 38037217176000352, 1578790250, 1578790267, 17, 1920x1080 
0x0000022CA958A9F0, 38037217181343712, 1578790804, 1578790822, 18, 1920x1080 
0x0000022CA958A9F0, 38037217186692368, 1578791320, 1578791337, 17, 1920x1080 
0x0000022CA958A9F0, 38037217192043264, 1578791873, 1578791891, 18, 1920x1080 
0x0000022CA958A9F0, 38037217197385848, 1578792390, 1578792409, 19, 1920x1080 
0x0000022CA958A9F0, 38037217202732032, 1578792940, 1578792958, 18, 1920x1080 
0x0000022CA958A9F0, 38037217208086112, 1578793460, 1578793478, 18, 1920x1080 
0x0000022CA958A9F0, 38037217213430512, 1578793982, 1578793999, 17, 1920x1080 
